Package,obs repository,obs commit id
nodejs-supports-color,git@gitee.com:src-openeuler/nodejs-supports-color.git,7d961d295bc694ea1e775c4d3e640aa5f23c25d0
nodejs-tap,git@gitee.com:src-openeuler/nodejs-tap.git,d36ff2dfc6f29814fd63c17b3831599145ce0a67
nodejs-tap-parser,git@gitee.com:wangyangdahai/nodejs-tap-parser.git,ca2d9eab4b6bcb0f952198357a46590623930b31
nodejs-tape,git@gitee.com:src-openeuler/nodejs-tape.git,3fa9f4b8eac8b0b6c57adbc3cabec1e4cdc4ee58
nodejs-tar,git@gitee.com:src-openeuler/nodejs-tar.git,3048c9a9952f3a6d254777d12c705954b11d6b4f
nodejs-temporary,git@gitee.com:src-openeuler/nodejs-temporary.git,77482121e499cb11ad149fcac0c5c36322c55d25
nodejs-test,git@gitee.com:src-openeuler/nodejs-test.git,4967f4d9b5bdad7dcc37bf49f382d8ba1ea304ec
nodejs-through,git@gitee.com:src-openeuler/nodejs-through.git,f630655b8b572fbdd0e7792285f36fa36e50e844
nodejs-through2,git@gitee.com:src-openeuler/nodejs-through2.git,9c3f7694328232314009bb261df2d024bcd3a2b1
nodejs-timers-ext,git@gitee.com:src-openeuler/nodejs-timers-ext.git,3cb5c3d29f9517575d18dd165fe83729ed6f300c
nodejs-tiny-lr-fork,git@gitee.com:src-openeuler/nodejs-tiny-lr-fork.git,4bee77d5d25c572af808ccecce0e7585c3a39df1
nodejs-tough-cookie,git@gitee.com:src-openeuler/nodejs-tough-cookie.git,c7f5e681cb9d7d368f1b724edd022d3763996ab0
nodejs-transformers,git@gitee.com:src-openeuler/nodejs-transformers.git,1f8335ffc524e3952712800edc36f16f19eadda0
nodejs-traverse,git@gitee.com:src-openeuler/nodejs-traverse.git,294d8f2cafbc8d7784d1693c062dcdbc91d4d46e
nodejs-tunnel-agent,git@gitee.com:src-openeuler/nodejs-tunnel-agent.git,bcca67e770fd297e87501c2c97f3310f49361c3b
nodejs-type-check,git@gitee.com:src-openeuler/nodejs-type-check.git,4271392d3d75ba71cd8aac4470b64793c94b617d
nodejs-type-detect,git@gitee.com:src-openeuler/nodejs-type-detect.git,4b99f57d7bfdc6cd306a85f9dc4b4e082700c839
nodejs-underscore,git@gitee.com:src-openeuler/nodejs-underscore.git,80bb13342d931d9576267cdd046dc666720cb675
nodejs-underscore-dot-string,git@gitee.com:src-openeuler/nodejs-underscore-dot-string.git,1a4d985a677d21b90e3b04ca166ae1f1aeadd491
nodejs-unpipe,git@gitee.com:src-openeuler/nodejs-unpipe.git,14c71b0a63c1c3b5a7b1cb57bfc4ce7b08ac8d7c
nodejs-uri-path,git@gitee.com:src-openeuler/nodejs-uri-path.git,601cb727ffacabd81312350b0f2fde370e0110ed
nodejs-util,git@gitee.com:src-openeuler/nodejs-util.git,5b923ed27931e16be473e88fe07a416b185c4df4
nodejs-util-deprecate,git@gitee.com:src-openeuler/nodejs-util-deprecate.git,8cba515568bbb2d69d9230f16bca07e7eb4db30a
nodejs-validate-npm-package-license,git@gitee.com:src-openeuler/nodejs-validate-npm-package-license.git,c971c0df238f9bc4ed2db963661d90f6df7daf29
nodejs-vows,git@gitee.com:src-openeuler/nodejs-vows.git,681734d2088d2b87fd5f93d3f8013a172b50425e
nodejs-websocket-driver,git@gitee.com:src-openeuler/nodejs-websocket-driver.git,873ecc09f8625bf3e5faf24cbf29341176caafe0
nodejs-which,git@gitee.com:src-openeuler/nodejs-which.git,4c84c9ac71347d2470253085e92e117ea6694115
nodejs-window-size,git@gitee.com:src-openeuler/nodejs-window-size.git,52f878839b72ba7bf97b3729ee5147251ec36f64
nodejs-with,git@gitee.com:src-openeuler/nodejs-with.git,599faae6498d64c4b25a449ec3a99f801faead90
nodejs-wordwrap,git@gitee.com:src-openeuler/nodejs-wordwrap.git,88a434baad00f220bc12ae9d23c72eb23e779cab
nodejs-wrappy,git@gitee.com:src-openeuler/nodejs-wrappy.git,dae76001566deacd33ff5d18503ebcccf88eeaf8
nodejs-xtend,git@gitee.com:src-openeuler/nodejs-xtend.git,79e0afeb834d6f224b329af7c43118ce595d9314
nodejs-yamlish,git@gitee.com:src-openeuler/nodejs-yamlish.git,0fc730600fb249fc9e4c0922865c8619bfa4c02a
nodejs-yargs,git@gitee.com:src-openeuler/nodejs-yargs.git,615c18a2d168522ca4d966d7fe39b36677f8f585
nodejsporter,git@gitee.com:src-openeuler/nodejsporter.git,6f7685815f5e902344775b618d344211baba99c0
nodelet_core,git@gitee.com:src-openeuler/nodelet_core.git,3a1b46a944a5ee426b2a5c95bd5120a38111bc2d
nodeunit,git@gitee.com:src-openeuler/nodeunit.git,0d218f654a37a8a9c8103db52204879d7cffcb9d
noggit,git@gitee.com:src-openeuler/noggit.git,de47f56439c6695787c9e5c404c583a573f03e44
notification-daemon,git@gitee.com:src-openeuler/notification-daemon.git,d5849337eec0a034cd6a9cb8a18929011b4af669
nototools,git@gitee.com:src-openeuler/nototools.git,76e5dfcdce1d12d25399c839ef1562fd767344bb
npth,git@gitee.com:src-openeuler/npth.git,6a787d3eca0f9f4f603ad04af39177f13666f45b
nspr,git@gitee.com:src-openeuler/nspr.git,59f9cbd8ec8376f66bd3929d5355163dc985a5dd
nss,git@gitee.com:openeuler-risc-v/nss.git,d04d18e0da4c8595933a8555f0f3b400b5fe4a3e
nss-altfiles,git@gitee.com:src-openeuler/nss-altfiles.git,054fa98bc585239f099d763738ab2f5f3f0278ea
nss-mdns,git@gitee.com:src-openeuler/nss-mdns.git,fcb47cd6e133ecfdbc6829fe2791897fe2c388bd
nss-pam-ldapd,git@gitee.com:src-openeuler/nss-pam-ldapd.git,f9dc9712af023f778bfc8e478a6369167b874977
nss-pem,git@gitee.com:src-openeuler/nss-pem.git,96bfe071dd52a7ff1b5a330d2edc06f12b220ca9
nss_nis,git@gitee.com:src-openeuler/nss_nis.git,d3b093babc1fd23f1a5265fbc693867a6de0dec6
nss_wrapper,git@gitee.com:src-openeuler/nss_wrapper.git,daa70cc9ca13c9a23dbab5bc691d86084237eb4b
ntfs-3g,git@gitee.com:src-openeuler/ntfs-3g.git,c2c9736c061e7ef4d796e8a057396b281780c96c
ntp,git@gitee.com:src-openeuler/ntp.git,dc7356029e8074e952ce138943d9ff27179d2c86
ntpstat,git@gitee.com:src-openeuler/ntpstat.git,f8af38c8fbefb39717e0a92bd5e51ac76e4aeea2
numactl,git@gitee.com:src-openeuler/numactl.git,5769f0459f336559b449f7673b6ac56ab5647a09
numad,git@gitee.com:src-openeuler/numad.git,c213a99dcc9b7879edeef2f896a6ce5a9739f68f
numpy,git@gitee.com:src-openeuler/numpy.git,40c5f77ec0405597acf4a07a7efad51129144dc2
nv-codec-headers,git@gitee.com:src-openeuler/nv-codec-headers.git,bbd592c7b63241ce1569f829547b6125033287b3
nvme-cli,git@gitee.com:src-openeuler/nvme-cli.git,4bd3d12af44b3a3443b05778bf0b1c53221ec0a9
nvmetcli,git@gitee.com:src-openeuler/nvmetcli.git,d31256239179a6bd14ff3d5ef54f090dcf425392
nvml,git@gitee.com:src-openeuler/nvml.git,aca5ed72b3cc1a9ed4fdcb78169c8b08bb91f948
nvwa,git@gitee.com:src-openeuler/nvwa.git,2bfa18451781496d4c0d0dfa25c5efe1950afeda
oath-toolkit,git@gitee.com:src-openeuler/oath-toolkit.git,d49ccc2f8208685949abc4632fe3f2ee8fa6f2a8
objectweb-asm,git@gitee.com:src-openeuler/objectweb-asm.git,be1fc033d5944d0c0061cddb84652cf62012eddd
objectweb-asm3,git@gitee.com:src-openeuler/objectweb-asm3.git,a5dc8b037cbbce4fdfdc9b24a5344799e77b78c8
objectweb-pom,git@gitee.com:src-openeuler/objectweb-pom.git,1aa2fc28020975274fd794db4d549302ef0f2cce
objenesis,git@gitee.com:src-openeuler/objenesis.git,0c47033e8b1106615d309936d54f24fef4734655
obs-build,git@gitee.com:src-openeuler/obs-build.git,219b5a13f724acb5584bdcbb15ba55010d8444f4
obs-bundled-gems,git@gitee.com:geasscore/obs-bundled-gems.git,e9d3e0378318c413ff6a75a05f0194922cedfd03
obs-env,git@gitee.com:src-openeuler/obs-env.git,ad8ab2d36f1b6283b596fe090770d057d0cdbbb5
obs-server,git@gitee.com:src-openeuler/obs-server.git,5b616e7539b29d6a13d8534a5df1cd99ed2c90ee
obs-service-download_files,git@gitee.com:src-openeuler/obs-service-download_files.git,1ffa6c1434ca9f84aa851e0789f811a55476f840
obs-service-extract_file,git@gitee.com:src-openeuler/obs-service-extract_file.git,3e5c5efd6d479f0aaf653b87706f1fecba6b8fc0
obs-service-rust2rpm,git@gitee.com:src-openeuler/obs-service-rust2rpm.git,9dbd087a6baa074ef57e23ff6c67861422a56518
obs-service-set_version,git@gitee.com:src-openeuler/obs-service-set_version.git,c39cc5fe4ad001e120003ab6b57d86666b43fb66
ocaml,git@gitee.com:src-openeuler/ocaml.git,c86bb6247c8487c3af9c3c6d9c018f6d10ff13ba
ocaml-calendar,git@gitee.com:src-openeuler/ocaml-calendar.git,abd7e829995fe9a48f25c2a3c022deb0239bd531
ocaml-camlp4,git@gitee.com:src-openeuler/ocaml-camlp4.git,825a0dedb99b359556d6389d433b79efdb95e60b
ocaml-cppo,git@gitee.com:src-openeuler/ocaml-cppo.git,714c2075f339fe736d55ac1eea0062e0ea333c73
ocaml-csexp,git@gitee.com:src-openeuler/ocaml-csexp.git,fcfb16610c48fe5ab775c21d9aa944b761f2de2d
ocaml-csv,git@gitee.com:src-openeuler/ocaml-csv.git,e43c026c761e5f6cd9ef62281a98b149028b569c
ocaml-curses,git@gitee.com:src-openeuler/ocaml-curses.git,fc26607b60be8003ff2ede73cd401cf62bbf61f3
ocaml-dune,git@gitee.com:src-openeuler/ocaml-dune.git,ee115e841ceda80e81f64842e4ad277654c2b7a8
ocaml-extlib,git@gitee.com:src-openeuler/ocaml-extlib.git,d22c01ec405038de861def3248fcb6234bc5c13b
ocaml-fileutils,git@gitee.com:src-openeuler/ocaml-fileutils.git,7158e567da34b30153f2867eca67244784cfbbed
ocaml-findlib,git@gitee.com:src-openeuler/ocaml-findlib.git,8b229031764ea40245752478345783a79b021a81
ocaml-gettext,git@gitee.com:src-openeuler/ocaml-gettext.git,3542f3040761688ffc4728f9266eb7423ba6630d
ocaml-libvirt,git@gitee.com:src-openeuler/ocaml-libvirt.git,ab14a94e26a5de401a28e186b9206ca9ce02cd91
ocaml-ocamlbuild,git@gitee.com:src-openeuler/ocaml-ocamlbuild.git,b0a4a0bffcb6136b7c48579ca1d1b14983247c0b
ocaml-ounit,git@gitee.com:src-openeuler/ocaml-ounit.git,a219d022738f9828561e77f625372ce47f3c2e82
ocaml-xml-light,git@gitee.com:src-openeuler/ocaml-xml-light.git,bb5110dbbd6f12b19e04175398fb9ea8a740ac99
ocl-icd,git@gitee.com:src-openeuler/ocl-icd.git,06886f610b77df9db197fd5a57bb2c62aade07bb
oddjob,git@gitee.com:openeuler-risc-v/oddjob.git,53e5720daca3cabbaf76ec69d2db80fdc1ccb143
oec-hardware,git@gitee.com:src-openeuler/oec-hardware.git,e6d43e48e9ac9a206a045061d0c8a34a207af07d
oemaker,git@gitee.com:src-openeuler/oemaker.git,b1f377f8128b49458179817973c3cd3cae020b7a
ogdi,git@gitee.com:src-openeuler/ogdi.git,9da97a69c92d8150e6067004af5f8941d93b39e0
oneDNN,git@gitee.com:openeuler-risc-v/oneDNN.git,06ef4633a6cff2b88543ff74731be336e422c6c2
ongres-scram,git@gitee.com:src-openeuler/ongres-scram.git,e035c471fdcb05ff41c14045b04c7e4c7d6f500c
ongres-stringprep,git@gitee.com:src-openeuler/ongres-stringprep.git,d1eff14c3777fd3c2ed83d018b95b1e024ec9225
oniguruma,git@gitee.com:src-openeuler/oniguruma.git,2636edbab116d661a7b3bf4c45dd337e1975655e
opa-psm2,git@gitee.com:src-openeuler/opa-psm2.git,54bed98f8e767ef964c84b1b091a729856d8c187
open-iscsi,git@gitee.com:src-openeuler/open-iscsi.git,85d9579c566ee4b7d4eff3b34a3a2e1a9e0c2dd6
open-isns,git@gitee.com:src-openeuler/open-isns.git,15c3c3af034dce91bfea03e9f0f74eb82da2b773
open-sans-fonts,git@gitee.com:src-openeuler/open-sans-fonts.git,28589320662674371f3968bd9409727fb94255f9
openEuler-indexhtml,git@gitee.com:src-openeuler/openEuler-indexhtml.git,ae7bb712ef2f800d5755677214b9ae6d457be086
openEuler-latest-release,git@gitee.com:src-openeuler/openEuler-latest-release.git,b13e71839c24acf491ff048266c99103c4c915a8
openEuler-logos,git@gitee.com:src-openeuler/openEuler-logos.git,22054fc65e2fdd5be82ae98876037958a2fc3d0f
openEuler-lsb,git@gitee.com:src-openeuler/openEuler-lsb.git,36f689379329f18494ed7887cb5ba450a1574444
openEuler-release,git@gitee.com:src-openeuler/openEuler-release.git,c69542a0942209e1a64650382601820ae4d351d8
openEuler-repos,git@gitee.com:src-openeuler/openEuler-repos.git,8eb633c2f559603eab553de4d74860766d43b3df
openEuler-rpm-config,git@gitee.com:src-openeuler/openEuler-rpm-config.git,804a592b8262e6e7c63b6b1a040f52befd1bdebe
openal-soft,git@gitee.com:src-openeuler/openal-soft.git,1e07b763362e0cc4a842e7ba731c5ea10fc301af
openblas,git@gitee.com:openeuler-risc-v/openblas.git,733891c9b1225463da30d613eb7521f0e698a6ce
opencc,git@gitee.com:src-openeuler/opencc.git,2c8677cd46f84c62a4f5a472ec4a9ecbf52e3e56
opencl-filesystem,git@gitee.com:src-openeuler/opencl-filesystem,1ecabed04070763533dc9f13ce9e84f26a7defed
opencl-headers,git@gitee.com:src-openeuler/opencl-headers.git,a0158f6d467d12440b0b75f6d85b238da77b77ca
opencore-amr,git@gitee.com:src-openeuler/opencore-amr.git,8d7d26199802477ac75b89e33ade0c334a2ce4d2
opencryptoki,git@gitee.com:src-openeuler/opencryptoki.git,86a89f599026e6534125c5c4dc1b95b8ece9170b
openhpi,git@gitee.com:src-openeuler/openhpi.git,be883c955457d36aefeb899fdf30334670e7976d
openjade,git@gitee.com:src-openeuler/openjade.git,26fbc37752d1ac74bc9e94386de01fce67a29b9e
openjdk-1.8.0,git@gitee.com:openeuler-risc-v/openjdk-1.8.0.git,e4b9d135939e2263146905911ad100424101e305
openjdk-11,git@gitee.com:src-openeuler/openjdk-11.git,8aecdcdf0a58ffce7e97f415fd0a9100df895fbe
openjdk-latest,https://code.misakanet.cn/misaka00251/openjdk-latest-test.git,487f18c3e1db8c37e9fd1d8cb8aedc8a65e60c88
openjfx11,git@gitee.com:src-openeuler/openjfx11.git,762bad58550967f696a8c3ec772c3ca221f666d9
openjfx8,git@gitee.com:src-openeuler/openjfx8.git,70b79a96a3f4a55619cf2f79c1c4b793c7ccd8bb
openjpa,git@gitee.com:src-openeuler/openjpa.git,596d003c95b425cdc403167eba0d92249cd7f701
openjpeg,git@gitee.com:src-openeuler/openjpeg.git,ede1d57575620daf1708e0892e9fdf37724a8c2a
openjpeg2,git@gitee.com:src-openeuler/openjpeg2.git,73fc71a279eb00db08d037dfb672daca687ae430
openldap,git@gitee.com:wangyangdahai/openldap.git,3a0609ce4afa6f7bef57513a720ba97b76a958c6
openmpi,git@gitee.com:openeuler-risc-v/openmpi.git,a311ebe045a3982812aa7412df36fca7afcf898e
openoffice-lv,git@gitee.com:src-openeuler/openoffice-lv.git,557c0d18b71aad6646004d868d8490b81f2ca1a5
openoffice.org-dict-cs_CZ,git@gitee.com:src-openeuler/openoffice.org-dict-cs_CZ.git,f41e9a63740e126f299deb51efda31c0c583c64f
openpgm,git@gitee.com:src-openeuler/openpgm.git,5d20c1dbd89732b35169e0c92a4d54ac4350b3a6
opensbi,git@gitee.com:src-openeuler/opensbi.git,850664a106c5ff4f95bd1bf5a6fa1cbc472b710a
opensbi-qemu,git@gitee.com:geasscore/risc-v-opensbi.git,75215f008c3eaf1e94b81d96d0447118a863765a
opensc,git@gitee.com:src-openeuler/opensc.git,25670d8abd42e008869f18f9d6afdd09cadd8cfc
openscap,git@gitee.com:src-openeuler/openscap.git,5cfc4a669a10bef6f097dea174249043e01d979d
openslp,git@gitee.com:src-openeuler/openslp.git,66af6fc9618e7825a530f0490cd05c9c5063ac13
opensm,git@gitee.com:src-openeuler/opensm.git,f4bcbbc20fe2fd17f0e442e1a47d485d30c6f25b
opensp,git@gitee.com:src-openeuler/opensp.git,fc39773057175cb2736e3edc48a0d492688c85d6
openssh,git@gitee.com:src-openeuler/openssh.git,98e4ae9596b3cb764cafefbca39d02a61947fb31
openssl,git@gitee.com:openeuler-risc-v/openssl.git,9227a72305a5886da32662c98ed84cd5f55e6d01
openssl-pkcs11,git@gitee.com:src-openeuler/openssl-pkcs11.git,d79bdbd152468a09763f7ccf70383a82f8802543
openssl_tpm2_engine,git@gitee.com:src-openeuler/openssl_tpm2_engine.git,3e179de2422ce09f894ee62c419921e898a64902
opentest4j,git@gitee.com:src-openeuler/opentest4j.git,841d565e850086e9b8869a7c5965c30d68577d65
openvpn,git@gitee.com:src-openeuler/openvpn.git,4f2b4bb452d8dd3a1c6e2d57ff37e8c3f981800e
openvswitch,git@gitee.com:src-openeuler/openvswitch.git,5c57125861ba0097c4c002595e7505606ffb0b7b
openwebbeans,git@gitee.com:src-openeuler/openwebbeans.git,15606d23e027f88751c0fbd610d38e5d8affcd78
openwsman,git@gitee.com:src-openeuler/openwsman.git,0b75bdb324fa02881f28db32d126f2ecf3c1bf35
options,git@gitee.com:src-openeuler/options.git,ed9f89935e25e3134827580c2f003850aa8a135c
optipng,git@gitee.com:src-openeuler/optipng.git,439a315ccb588d84510adc9bcea82ccb54cf4dbe
opus,git@gitee.com:src-openeuler/opus.git,da4f7a0d145edb5e4bd313c523bf8462fa902b5b
opusfile,git@gitee.com:openeuler-risc-v/opusfile.git,e281f5f44d6cf4e27230154283bf79cadc00a742
orc,git@gitee.com:src-openeuler/orc.git,3f79e922f4dd6604806de3976a912ff90bfb8832
orca,git@gitee.com:src-openeuler/orca.git,554d2624b4d378a374815b7bf0e49e5f0d5f5bee
os-maven-plugin,git@gitee.com:openeuler-risc-v/os-maven-plugin.git,0ed09c79b0990f929b95ce0fbdd21bb6e1c67675
os-prober,git@gitee.com:src-openeuler/os-prober.git,9bfd81826e90b0c55fca7fdbab898da5a8adf769
osc,git@gitee.com:src-openeuler/osc.git,ed2f6a6840af7976a12243cd5bc06c6cd78a12cf
oscap-anaconda-addon,git@gitee.com:src-openeuler/oscap-anaconda-addon.git,10d9dbcac126acd407ae35df821e609ac63e961f
osgi-annotation,git@gitee.com:src-openeuler/osgi-annotation.git,3d5d6da06cadd319a7a5ca60ded52f8b8f71ab9e
osgi-compendium,git@gitee.com:src-openeuler/osgi-compendium.git,a20c75c6e7dd1e216c03a55a9408817fe6880b32
osgi-core,git@gitee.com:src-openeuler/osgi-core.git,87d944de2c147dcb0e735a5d9eeef47b68f5b317
osinfo-db,git@gitee.com:src-openeuler/osinfo-db.git,7944f0bff7f26d922c3f5314508bd600de8ac329
osinfo-db-tools,git@gitee.com:openeuler-risc-v/osinfo-db-tools.git,4688b50a49d80d99cb8a3eba7367690455b4a9fb
ostree,git@gitee.com:src-openeuler/ostree.git,304c2d0521bd7c00390c4b0bcf391aaac06cb495
overpass-fonts,git@gitee.com:src-openeuler/overpass-fonts.git,ead116ada3cc87527d57177a3e888c10be386ebd
p11-kit,git@gitee.com:src-openeuler/p11-kit.git,798abc675013556ec13deb687e0300418a3bb40b
p7zip,git@gitee.com:src-openeuler/p7zip.git,bb92ca321795e11630eb2d59b3f3ae17d7687e8f
pacemaker,git@gitee.com:src-openeuler/pacemaker.git,07c3450ca6771288551c971363967fb27cb5feaa
pakchois,git@gitee.com:src-openeuler/pakchois.git,52efb26af970eba018ef47658aea34424e7cf9d8
paktype-naqsh-fonts,git@gitee.com:src-openeuler/paktype-naqsh-fonts.git,5eab4858d31304b4e37358033592e2e77a26d311
paktype-naskh-basic-fonts,git@gitee.com:src-openeuler/paktype-naskh-basic-fonts.git,891321b1ac42174dbe739fc4062c2a8350e0a2fc
paktype-tehreer-fonts,git@gitee.com:src-openeuler/paktype-tehreer-fonts.git,a3c84057ec36682dd4b0bf7eaab1dc7fdacdfe98
pam,git@gitee.com:src-openeuler/pam.git,d7077b66ed4f38e5ac4bd2bc8b51886a565180a8
pam_krb5,git@gitee.com:src-openeuler/pam_krb5.git,090d8c6b86451b80a42f4adfb44141b17daa334f
pango,git@gitee.com:src-openeuler/pango.git,223635d590bfe8edf9f1bec532e4d8cbc660f8bf
pangomm,git@gitee.com:src-openeuler/pangomm.git,63c025ee16cf8ff86ef3c37e1fec8dd71a5d7924
papi,git@gitee.com:src-openeuler/papi.git,a02d109f266b1c12fce62f999434c8b8628fda1c
paps,git@gitee.com:src-openeuler/paps.git,39aab809a9382ce5061f68fba43ae37e89d62550
paranamer,git@gitee.com:src-openeuler/paranamer.git,db3f10de61098989d4e39940fddf33b0c79c69f3
paratype-pt-sans-fonts,git@gitee.com:src-openeuler/paratype-pt-sans-fonts.git,920dd6a6e9b4b95d78c508ee0b6546ac6b66d9da
parboiled,git@gitee.com:src-openeuler/parboiled.git,31b923d0d032b5df57e0bf427304a4d8c1465316
parted,git@gitee.com:src-openeuler/parted.git,0889be3ed4f7ea57a2dc02b447967fb75d6f49ab
passenger,git@gitee.com:openeuler-risc-v/passenger.git,6445fbad32125b6f21ea13e47ce441f727d2163b
passwd,git@gitee.com:src-openeuler/passwd.git,2b454e928059feae259dcf2f10f20b8d071598b9
patch,git@gitee.com:src-openeuler/patch.git,3af8462de5aa6673d6e60512bf3ec6d88a2e184e
patch-tracking,git@gitee.com:src-openeuler/patch-tracking.git,b8d96e31cb36cb515177117f35260f17b18d639f
patchutils,git@gitee.com:src-openeuler/patchutils.git,dae34adc31c38ff230ca30d42371bd6d95459542
pavucontrol,git@gitee.com:src-openeuler/pavucontrol.git,56a9969ff064e83d9409f30aa0033a43eb22e953
pax,git@gitee.com:src-openeuler/pax.git,67457b22a75a5521dd550427c6e6d0d5b5b4957d
pbzip2,git@gitee.com:src-openeuler/pbzip2.git,259b4bc5a08a8948f8e339ec4987151a8f5c5bf8
pcaudiolib,git@gitee.com:src-openeuler/pcaudiolib.git,e3a84f75ccbc4b857f227ca1345b9435d86ba733
pciutils,git@gitee.com:src-openeuler/pciutils.git,d0187243a5df92d4809aa4b50aaaea7b276eb383
pcp,git@gitee.com:src-openeuler/pcp.git,6dc01bd67b9a2a694e32f6ff18f25b9320224678
pcre,git@gitee.com:src-openeuler/pcre.git,ff8c1223f1bdea32b474e7051882dddf26f60ee9
pcre2,git@gitee.com:src-openeuler/pcre2.git,043ea034efd0cadc0888577d11e2cfff44a9db09
pcsc-lite,git@gitee.com:src-openeuler/pcsc-lite.git,3b6ca4ca817fad3b4ab5e60d19e6e6bd0fb4ac3f
pdf-renderer,git@gitee.com:src-openeuler/pdf-renderer.git,d2b0c849a26e6098fc89dbec01de7145034b4168
pdfbox,git@gitee.com:src-openeuler/pdfbox.git,dd58fc35e1c0eef2309708e990632f0e98cc232c
pdfpc,git@gitee.com:src-openeuler/pdfpc.git,3c213c17144a12d140a3a95b79a16a8279623722
pegdown,git@gitee.com:src-openeuler/pegdown.git,43610adc2b86999fffcf85c25ae6309b1ac550bc
perftest,git@gitee.com:openeuler-risc-v/perftest.git,7c5910a6260dd5fb392cc9ae77b4bcbe42fa2465
perl,git@gitee.com:wangyangdahai/perl_1.git,11ccf1063c59f6aa3909ee0217d6378ae6fb1128
perl-Algorithm-Diff,git@gitee.com:src-openeuler/perl-Algorithm-Diff.git,d78c99760599c7093a1795800fa075d76a79ebc9
perl-Alien-Build,git@gitee.com:src-openeuler/perl-Alien-Build.git,2e8f0059942aabd6831aa34c035e84ba533054f5
perl-Alien-Libxml2,git@gitee.com:src-openeuler/perl-Alien-Libxml2.git,aaa6cfb8b16b6253cc7deb09ddf3b9565d794c29
perl-App-FatPacker,git@gitee.com:src-openeuler/perl-App-FatPacker.git,0a34213ecd80f1ba27f3a6015ab1f232934db84f
perl-Archive-Tar,git@gitee.com:src-openeuler/perl-Archive-Tar.git,26aab0890835e36da5d8961d2605339d670a7f0c
perl-Archive-Zip,git@gitee.com:src-openeuler/perl-Archive-Zip.git,272e5db4c9edd1bcd52cbdee37643bac97e2c447
perl-Authen-SASL,git@gitee.com:src-openeuler/perl-Authen-SASL.git,44a829a4b0bb1aca74af8cd40b8753b1f0842077
perl-B-COW,git@gitee.com:src-openeuler/perl-B-COW.git,e56f7a8c453c07d4a16d238c9df595c61949d498
perl-B-Debug,git@gitee.com:src-openeuler/perl-B-Debug.git,52231fb77079800fcf1d99fe3070d05d30367b67
perl-B-Keywords,git@gitee.com:src-openeuler/perl-B-Keywords.git,a022ebef416b67dad526f085e934cc36886dac31
perl-B-Lint,git@gitee.com:src-openeuler/perl-B-Lint.git,e9a0d82fe1b9259102381377f9fb41b68c3b2382
perl-BSD-Resource,git@gitee.com:src-openeuler/perl-BSD-Resource.git,3cb68ed24042fe2ed912928d4707b236ddd86769
perl-BSSolv,git@gitee.com:src-openeuler/perl-BSSolv.git,3ac1ae12e8d88e1fb1c2c726337ef7a44f5064a6
perl-BibTeX-Parser,git@gitee.com:src-openeuler/perl-BibTeX-Parser.git,04545418db79126bbcf4c5c86dc8478abe658625
perl-Bit-Vector,git@gitee.com:src-openeuler/perl-Bit-Vector.git,76d79a97b3fa2cdb1b335847dfcb9ac337aedcd4
perl-Business-ISBN,git@gitee.com:src-openeuler/perl-Business-ISBN.git,ea21861bd9337f8071135f6d3ddc2ec0207d74d9
perl-Business-ISBN-Data,git@gitee.com:src-openeuler/perl-Business-ISBN-Data.git,cf96cd988407d579e05c837ca80ae66b54d43855
perl-CGI,git@gitee.com:src-openeuler/perl-CGI.git,c72870f17736beea178e4408fba6bc963e8be4cb
perl-CPAN,git@gitee.com:src-openeuler/perl-CPAN.git,596c7b86e96b29cd4bda7db93d3fb418a996855f
perl-CPAN-Changes,git@gitee.com:src-openeuler/perl-CPAN-Changes.git,e6c6240eaa6b266d61c974599bb4f8fe23f01b0e
perl-CPAN-DistnameInfo,git@gitee.com:src-openeuler/perl-CPAN-DistnameInfo.git,ba3c87614a81cea4b4e8705a044338eee034a909
perl-CPAN-Meta,git@gitee.com:src-openeuler/perl-CPAN-Meta.git,ab8f1b13eefbf2418e7a63081ca66dd67fc031c4
perl-CPAN-Meta-Requirements,git@gitee.com:src-openeuler/perl-CPAN-Meta-Requirements.git,e6e855de1b09a80157b55d0a4c9982d8b4c169a6
perl-CPAN-Meta-YAML,git@gitee.com:src-openeuler/perl-CPAN-Meta-YAML.git,9149fcad00354faca07549140e4287daa61fb644
perl-Canary-Stability,git@gitee.com:src-openeuler/perl-Canary-Stability.git,4820fcf7403b527063554f85bf4228d8392181d5
perl-Capture-Tiny,git@gitee.com:src-openeuler/perl-Capture-Tiny.git,5aae32b7fe2337dbf0d3886e0563211f882eddf2
perl-Carp,git@gitee.com:src-openeuler/perl-Carp.git,f5b3bf08338ea2687c18732c5359173d112fdf55
perl-Carp-Clan,git@gitee.com:src-openeuler/perl-Carp-Clan.git,b907ad392f78480185c0b676a4237f113048af1a
perl-Class-Accessor,git@gitee.com:src-openeuler/perl-Class-Accessor.git,4dfb08f0548090298ccc44bf742d9dfe5fdf9041
perl-Class-ISA,git@gitee.com:src-openeuler/perl-Class-ISA.git,5c0f9097b86e78eb26cdac8134c18180d9e1291e
perl-Class-Inspector,git@gitee.com:src-openeuler/perl-Class-Inspector.git,cb6bc5aa8a30032a0a3f82812f98fc67a17c89b4
perl-Class-Method-Modifiers,git@gitee.com:src-openeuler/perl-Class-Method-Modifiers.git,3ed2cd270f4e00f63c19e873a7dea745bd0ddde6
