Package,obs repository,obs commit id
python-pytimeparse,git@gitee.com:src-openeuler/python-pytimeparse.git,339b71deb86b2022ac79e70392c3936d7b95784f
python-pyusb,git@gitee.com:src-openeuler/python-pyusb.git,da96cc802be6e599c233c8306bfdd970332bbb9a
python-randomize,git@gitee.com:src-openeuler/python-randomize.git,42370f68bd0c0f3cfdc87534cae85305fdeb7a65
python-rcssmin,git@gitee.com:src-openeuler/python-rcssmin.git,b85705bc4e4a211c9fc0f2af873620c656a636fd
python-readme-renderer,git@gitee.com:src-openeuler/python-readme-renderer.git,b4d67d0ea396c84c20d7d16705ecfdece2ee2789
python-regex,git@gitee.com:src-openeuler/python-regex.git,82fc571bf8274ea208042797a44d7c51eb928b99
python-repoze.sphinx.autointerface,git@gitee.com:src-openeuler/python-repoze.sphinx.autointerface.git,c6a4fe430acc12ce22955792e4763b23efcd2121
python-requests-kerberos,git@gitee.com:src-openeuler/python-requests-kerberos.git,cd1b9f687fe6ee1f14f5042b0488340fa70d3c2e
python-retryz,git@gitee.com:src-openeuler/python-retryz.git,99db83168e286841dd583a2e68d969cf65763505
python-rfc3339-validator,git@gitee.com:src-openeuler/python-rfc3339-validator.git,691bd1f24e53f2de122d86cc060999f461425554
python-rfc3986,git@gitee.com:src-openeuler/python-rfc3986.git,d964fa5b735c4e700970cf37be6a38074096c88b
python-rjsmin,git@gitee.com:src-openeuler/python-rjsmin.git,b3ee93c0bad937ef743ae131a58e0151ea4f611d
python-robotframework,git@gitee.com:src-openeuler/python-robotframework.git,559f85c3b76b83cbcac9608b888b76ca7c9a70c0
python-seqdiag,git@gitee.com:src-openeuler/python-seqdiag.git,685386196d79d69f901e6c4be7a8ccee44f1f7e3
python-service-identity,git@gitee.com:src-openeuler/python-service-identity.git,8279e9a9d12bf280b2a334621964394fc61a778c
python-setproctitle,git@gitee.com:src-openeuler/python-setproctitle.git,6c0a923634d7aaca1938837f237b7f73d3a35d6a
python-should_dsl,git@gitee.com:src-openeuler/python-should_dsl.git,e88cdca4210be90be54c96f8696ff5e44f70655d
python-smmap,git@gitee.com:src-openeuler/python-smmap.git,fb92aebc924e2ae4c70d9461185c21a85f4e73c6
python-sphinxcontrib-actdiag,git@gitee.com:src-openeuler/python-sphinxcontrib-actdiag.git,428783f5f351296d76be70ae47769bfb9c957530
python-sphinxcontrib-apidoc,git@gitee.com:src-openeuler/python-sphinxcontrib-apidoc.git,178e3aed664b10cd26fb8099ff3ed69d57de9ecf
python-sphinxcontrib-blockdiag,git@gitee.com:src-openeuler/python-sphinxcontrib-blockdiag.git,88355c9df8c956a49a584f67ac1a6a9051207f4d
python-sphinxcontrib-httpdomain,git@gitee.com:src-openeuler/python-sphinxcontrib-httpdomain.git,8a4e29125ebf8db5a6daf78578fdc361da869d72
python-sphinxcontrib-pecanwsme,git@gitee.com:src-openeuler/python-sphinxcontrib-pecanwsme.git,0f95c9d06ad20ee70b1903740f568d12bdbddbd5
python-sphinxcontrib-seqdiag,git@gitee.com:src-openeuler/python-sphinxcontrib-seqdiag.git,eb1ab58ff6576231c9e1ab03baabbdba1b4309bf
python-sphinxcontrib-svg2pdfconverter,git@gitee.com:src-openeuler/python-sphinxcontrib-svg2pdfconverter.git,823a9b0d5f2e68e14fd67a517b239c20fffe9e15
python-sqlparse,git@gitee.com:src-openeuler/python-sqlparse.git,790324aa6bb544c03329f5c72443e3d24adb2013
python-statsd,git@gitee.com:src-openeuler/python-statsd.git,6706a51906e8198bd9ec3cc21a12b193fa6a54ad
python-stevedore,git@gitee.com:src-openeuler/python-stevedore.git,d8d85c747f6938c0494518fcb5f1f23a7be05a8a
python-strict-rfc3339,git@gitee.com:src-openeuler/python-strict-rfc3339.git,f282aacc45f44d399d6bd0dcec8d1fb927bcbf16
python-supervisor,git@gitee.com:src-openeuler/python-supervisor.git,3567d83d4bc7831410c0498d8d30bd9c51106a32
python-tabulate,git@gitee.com:src-openeuler/python-tabulate.git,e444c304e185043ca850411b47f0cea8069bc70a
python-tenacity,git@gitee.com:src-openeuler/python-tenacity.git,654ae19e69cf73d57df5d2cefca2221b95821d17
python-terminaltables,git@gitee.com:src-openeuler/python-terminaltables.git,8c7b21091f0e9c8236293a8c58507bba8a6610f5
python-testrepository,git@gitee.com:src-openeuler/python-testrepository.git,9072988f617993924262b66d929cba01693ffb40
python-testresources,git@gitee.com:src-openeuler/python-testresources.git,056840b138a05961c49ae004f462d50a859288bd
python-tinyrpc,git@gitee.com:src-openeuler/python-tinyrpc.git,f17114fd64a68b13819ac2d32f5c585a3b1d5ddd
python-tomli,git@gitee.com:src-openeuler/python-tomli.git,ed60a135b0199e20fa6dad1b4a74bb940001c32d
python-treelib,git@gitee.com:src-openeuler/python-treelib.git,0735f691bb9c94791077de3cf821992b07743339
python-twine,git@gitee.com:src-openeuler/python-twine.git,8173bd175491e11f2512d4f2f293b63103ca7ce6
python-twisted,git@gitee.com:src-openeuler/python-twisted.git,4eaf2ffb18b8bf75ef599b736f766c2f96313d47
python-typing,git@gitee.com:src-openeuler/python-typing.git,d2245f5221d9ffaa4c95ae4c1db5f0132a80d615
python-vine,git@gitee.com:src-openeuler/python-vine.git,51962258b758508575eee2db8a4b2e9d667d0f30
python-voluptuous,git@gitee.com:src-openeuler/python-voluptuous.git,c83aa6f20411d44b7a9d1b228c681739798ec55c
python-warlock,git@gitee.com:src-openeuler/python-warlock.git,566b53ab04c98ccf37f70c225bc6a025553095c7
python-watchdog,git@gitee.com:src-openeuler/python-watchdog.git,0fe59ef0551483ae5f452f060bc9ee6fa4f4bf60
python-webcolors,git@gitee.com:src-openeuler/python-webcolors.git,c2e4c071739181c132d2380dd623a10b1ea18a55
python-wsgi-intercept,git@gitee.com:src-openeuler/python-wsgi-intercept.git,87fa124c2890eaa3713e3317b2ca28b84d63a463
python-wsproto,git@gitee.com:src-openeuler/python-wsproto.git,c42c58df41e19ce7ee22b0f0fa85658009982706
python-xlib,git@gitee.com:src-openeuler/python-xlib.git,cc200bfab054aa1c651c960fd69ea704839cf9d3
python-xmod,git@gitee.com:src-openeuler/python-xmod.git,94b87a8cdfd3b2dd420091b39ae42a96eec880a6
python-xvfbwrapper,git@gitee.com:src-openeuler/python-xvfbwrapper.git,800cda6bcd45a4929ed7cecae99266dfe270b283
python-yappi,git@gitee.com:src-openeuler/python-yappi.git,7d01ffce5722b305f8db6edb95b31499de0523b8
python-yaql,git@gitee.com:src-openeuler/python-yaql.git,5df6d5e64d988d9f9afba4f971cf182d718ebdf2
python-yarg,git@gitee.com:src-openeuler/python-yarg.git,9ebe89b783b52c93d7c6689efcd507f823eddfc9
python-yarl,git@gitee.com:src-openeuler/python-yarl.git,c88af23e437f35443f98787f977fd4b9b0be855b
python-zeroconf,git@gitee.com:src-openeuler/python-zeroconf.git,e46ff615c9fa8fa2390f9152c1a28dc223026ea5
python-zstandard,git@gitee.com:src-openeuler/python-zstandard.git,f3f3030965bf81936becb0657a2063f08b6adbb2
qjson,git@gitee.com:src-openeuler/qjson.git,cba5d1683abdf83a2ee09de2ba6c5d4303ced6fa
qt-at-spi,git@gitee.com:src-openeuler/qt-at-spi.git,bd2e7fced54a00da85c067e30872c5b1327329bf
qt5-qtcharts,git@gitee.com:src-openeuler/qt5-qtcharts.git,03fc98c2bfef7657d0d1898ec2d81549c0b4a048
qt5-qtspeech,git@gitee.com:src-openeuler/qt5-qtspeech.git,beea7af70e30060cdc433b95b25aab1022acc60a
qt5-qtvirtualkeyboard,git@gitee.com:src-openeuler/qt5-qtvirtualkeyboard.git,ec465c2d081fb35cbe7c93b41be57dbd7b0243d6
qt5-ukui-platformtheme,git@gitee.com:src-openeuler/qt5-ukui-platformtheme.git,b5fc0ae5d011c6a4f1ed369f06b9e44f1a7e6d95
qt5dxcb-plugin,git@gitee.com:src-openeuler/qt5dxcb-plugin.git,3df93aebc0ff35ee9eafbd494ded88b28296eed6
qt5integration,git@gitee.com:src-openeuler/qt5integration.git,fcd5b9cd4873c6ae21436762b99a6246e6267dca
qtchooser,git@gitee.com:src-openeuler/qtchooser.git,50af361eda7134b03ad9f4fee762faaee78bffa3
ranger,git@gitee.com:src-openeuler/ranger.git,6cdb737fdeb236119fc800f56684447ab5c6c45e
redshift,git@gitee.com:src-openeuler/redshift.git,20b04e8ac601e2131351eba77a8a21907b84c559
riemann-c-client,git@gitee.com:src-openeuler/riemann-c-client.git,a029982e7b2c1c3d90c26983f93fea47cea96cfb
rinetd,git@gitee.com:src-openeuler/rinetd.git,78e4d676fd695da106574376b1cd613ac6e40cd8
ristretto,git@gitee.com:src-openeuler/ristretto.git,88b250f7b1a8a093d039ff4d41d4756b06fcc053
robodoc,git@gitee.com:src-openeuler/robodoc.git,1b5c1981bb0385948deb15ee6d7d1c9979a89f2a
rubberband,git@gitee.com:src-openeuler/rubberband.git,295826411c13a003bb4b574d02cebaa15aea3eb1
rubik,git@gitee.com:src-openeuler/rubik.git,e90a3da66d7565e7b6c5af04b690980d48d20df0
rubygem-cool.io,git@gitee.com:src-openeuler/rubygem-cool.io.git,f2f123dd34e7b2ce3b6fe1748b9104e9e156ecf1
rubygem-dig_rb,git@gitee.com:src-openeuler/rubygem-dig_rb.git,ab3a4a26666c597cfdf49442991d3403b5503ca7
rubygem-elasticsearch-ruby,git@gitee.com:src-openeuler/rubygem-elasticsearch-ruby.git,8454f5dff139fa89547c41b2d54e38025fc937a6
rubygem-fluent-plugin-elasticsearch,git@gitee.com:src-openeuler/rubygem-fluent-plugin-elasticsearch.git,42af387cd678a1ad266bd0d8cfdecf3a8326083c
rubygem-fluentd,git@gitee.com:src-openeuler/rubygem-fluentd.git,1e3df276954b821a56bbf9c782d31cb8b6ffb6cc
rubygem-http_parser,git@gitee.com:src-openeuler/rubygem-http_parser.git,dee87b9a808f02465cdbde2357bf31c3db011d18
rubygem-serverengine,git@gitee.com:src-openeuler/rubygem-serverengine.git,03673d6716f0d39dc6352bf3df0cec502d29258f
rubygem-sigdump,git@gitee.com:src-openeuler/rubygem-sigdump.git,2b3a5ae98cfb2b90d2b81af49d509b5b6717d883
rubygem-strptime,git@gitee.com:src-openeuler/rubygem-strptime.git,f1d3e357eeaa66be8e0c9ce0c5c1d8301749240e
rubygem-tzinfo-data,git@gitee.com:src-openeuler/rubygem-tzinfo-data.git,8ff3f0eb7d59eab73331820c373a76eab2fd853c
rubygem-yajl-ruby,git@gitee.com:src-openeuler/rubygem-yajl-ruby.git,af0ce5fc5d9c3cb56b8781bbcc4bfce994847fc6
rygel,git@gitee.com:src-openeuler/rygel.git,ad657119830b7ea1172a50ef5533b15b5371ff5a
safelease,git@gitee.com:src-openeuler/safelease.git,072bd6daaf9ecda4185c2375ed7010e38774c6ce
scl-utils,git@gitee.com:src-openeuler/scl-utils.git,d3cfac34f179f2ab614b5b8ed1b2cf04c4e62e57
shared-desktop-ontologies,git@gitee.com:src-openeuler/shared-desktop-ontologies.git,3f90d50a8c9076433f2b2c4eb06e5c1cb10570d4
shotwell,git@gitee.com:src-openeuler/shotwell.git,1aeb953412376b610460405ecc999dc99e7cf21f
simple-scan,git@gitee.com:src-openeuler/simple-scan.git,4e9b92c43788113b4a95e5bf6037adb52d1cb212
slapi-nis,git@gitee.com:src-openeuler/slapi-nis.git,93706d8592e6d14e2b1d38fbfa75656c150012b0
snmp4j,git@gitee.com:src-openeuler/snmp4j.git,e12e0d037c208a8db4ad32aaf20ed0b92655e241
startdde,git@gitee.com:openeuler-risc-v/startdde.git,bcd23e3460423cd822a8c2f5ca5bad431fd2a39e
stress-ng,git@gitee.com:src-openeuler/stress-ng.git,ace36eaca3a10bde81a6fe1cf037433e50cb23fd
sundials,git@gitee.com:src-openeuler/sundials.git,28e96ccd359f30fa41f51c2436d2ab61fb84639b
sunpinyin,git@gitee.com:src-openeuler/sunpinyin.git,c168dd19fdb9a65ea28da48d629ee0c9a2d7b442
swagger-spec-validator,git@gitee.com:src-openeuler/swagger-spec-validator.git,c39a68beaf602f137d11541e0178a26a83684d22
swagger-ui-bundle,git@gitee.com:src-openeuler/swagger-ui-bundle.git,02aace301649d9d98522d04766fbb3f02bccc496
system-config-language,git@gitee.com:src-openeuler/system-config-language.git,3e83384460bbd8d081920527d1afec9035e4f613
template-glib,git@gitee.com:src-openeuler/template-glib.git,391df7f8bfa5e0da49281fa038ea10b3644e9e41
tepl,git@gitee.com:src-openeuler/tepl.git,727c2ad709d3cfec840534d7c9167596aef02d62
tesseract,git@gitee.com:src-openeuler/tesseract.git,31fcbbc427a11d38cef500185b173a187ceed076
tesseract-tessdata,git@gitee.com:src-openeuler/tesseract-tessdata.git,de926cb1bd5b9a0a9b443f6906075d8ee580f6b2
thunar-archive-plugin,git@gitee.com:src-openeuler/thunar-archive-plugin.git,70989fc4af3ac5b3275a89fa4e05f488ff33b8e1
thunar-media-tags-plugin,git@gitee.com:src-openeuler/thunar-media-tags-plugin.git,bc4af14c565eceade021ca002de306fc40a50c45
thunar-vcs-plugin,git@gitee.com:src-openeuler/thunar-vcs-plugin.git,24764259b1eb22f60804d353ba7c8433f726e93c
thunar-volman,git@gitee.com:src-openeuler/thunar-volman.git,6a930842e47ee91759b551ae6a7574cf5d24f5c3
thunarx-python,git@gitee.com:src-openeuler/thunarx-python.git,0fab69c5f72024969125d6fb9d126eef6f503809
tig,git@gitee.com:src-openeuler/tig.git,d875c3e2b262a2df07ffe3d1c072941028f4eb84
time-shutdown,git@gitee.com:src-openeuler/time-shutdown.git,abb30fe545191f6f213acc0045dff4a8aebd6dc4
tldr,git@gitee.com:src-openeuler/tldr.git,b38fbc593151d4e8f1ee0f0475442ea83a47b8f7
tumbler,git@gitee.com:src-openeuler/tumbler.git,334f92a386b2a96d19de88d9471b093c74c9f4dd
ubuntukylin-default-settings,git@gitee.com:src-openeuler/ubuntukylin-default-settings.git,fae15eaa4242ec9efbf7212faceff9e0258a889f
udisks2-qt5,git@gitee.com:src-openeuler/udisks2-qt5.git,429f64b8dc341c5b1659ae2b92bf5b89594d2c89
ukui-biometric-auth,git@gitee.com:src-openeuler/ukui-biometric-auth.git,bcd99760e8564e64eba8c3aa5e76316bca55cf65
ukui-control-center,git@gitee.com:src-openeuler/ukui-control-center.git,393e4680bbbb54fa06c36a7d4d915a95bc447b3e
ukui-desktop-environment,git@gitee.com:src-openeuler/ukui-desktop-environment.git,89bac89ff03cb4ba71a793f57a6246b24241253b
ukui-greeter,git@gitee.com:src-openeuler/ukui-greeter.git,89fa87630ad2781a5d78580f53018cf5cca636ba
ukui-interface,git@gitee.com:src-openeuler/ukui-interface.git,be740faeca26796158bf29cfdcaca85cb00d3ca7
ukui-kwin,git@gitee.com:src-openeuler/ukui-kwin.git,14f1bb43a3e75bc1cd97fdf04a8a4be770338252
ukui-media,git@gitee.com:src-openeuler/ukui-media.git,c6d6f5dcc6325648119635bcfc343f4795d78fa3
ukui-menu,git@gitee.com:src-openeuler/ukui-menu.git,e62bbfed0d5dee783f22d98ed1744ab9c5d4dd17
ukui-notification-daemon,git@gitee.com:src-openeuler/ukui-notification-daemon.git,d16ad81e79d81740b899ce72da5a06fd0c9c6849
ukui-panel,git@gitee.com:src-openeuler/ukui-panel.git,a6ea57d559c47c6fdd0db2d0c556cb35336f7efb
ukui-power-manager,git@gitee.com:src-openeuler/ukui-power-manager.git,d4813a7116b0d876cf9bb66dbeff3d898e12b2f5
ukui-screensaver,git@gitee.com:src-openeuler/ukui-screensaver.git,b3921d58d1ef9138d5b45dbd32f79ab9ee3a3eee
ukui-session-manager,git@gitee.com:src-openeuler/ukui-session-manager.git,5f0c31e90b9089fa58429cd938adb5389dd40b58
ukui-settings-daemon,git@gitee.com:src-openeuler/ukui-settings-daemon.git,3c4baa98eeb02df3a61128d5d4bc7a5c2c81c3e0
ukui-sidebar,git@gitee.com:src-openeuler/ukui-sidebar.git,e5926da850414c42313cea24c6d47c1c97094a99
ukui-system-monitor,git@gitee.com:src-openeuler/ukui-system-monitor.git,93b32072e6eb063561b607dc49a66880cb204f4b
ukui-themes,git@gitee.com:src-openeuler/ukui-themes.git,43842cb781fdb95539058738429c80dc78f0abf8
ukui-wallpapers,git@gitee.com:src-openeuler/ukui-wallpapers.git,34421a6fe033062c0e93fd581c1ed83f3a7f75a7
ukui-window-switch,git@gitee.com:src-openeuler/ukui-window-switch.git,f7b005e49d255458d6bbce1b2e351439e12c8cd5
ukwm,git@gitee.com:src-openeuler/ukwm.git,bf990966c5e7addaaf1c8cbc9547e989c3bcb1c1
unique3,git@gitee.com:src-openeuler/unique3.git,e25addbb233cf143d13c8123f08ac08c89cefd21
vamp-plugin-sdk,git@gitee.com:src-openeuler/vamp-plugin-sdk.git,5013def10b45797a64ac361eb2a5757255d56063
vdsm,git@gitee.com:src-openeuler/vdsm.git,b904502900f4125fd0b17b967d61448e69233b29
vdsm-jsonrpc-java,git@gitee.com:src-openeuler/vdsm-jsonrpc-java.git,b9ab0daf61fd708d9a2733b5d77ad370f1e6b700
vhostmd,git@gitee.com:src-openeuler/vhostmd.git,2378c343de31411b39c64169a533073929c637f1
vlc,git@gitee.com:openeuler-risc-v/vlc.git,02b8d0915f55c04b04d72e173fab96d841d3e582
vpnc-script,git@gitee.com:src-openeuler/vpnc-script.git,8f39905560dd21f7b5d0d178b63c2f7d8bfe3ebf
waf,git@gitee.com:src-openeuler/waf.git,acfb88b2824999aa2c91035062e495f5864f5bbf
whois,git@gitee.com:src-openeuler/whois.git,9daf1c969e4f1b44f43fc6627a3c09f49f7e50b5
wrk,git@gitee.com:src-openeuler/wrk.git,81911dd36b6ca203d3a65544e1f67a2a3fa48736
xarchiver,git@gitee.com:src-openeuler/xarchiver.git,aca9e9dc336dc3d032fdb354639bd9712c84b3de
xcb-util-cursor,git@gitee.com:src-openeuler/xcb-util-cursor.git,db989027db2c6cd3e2350b2b001fd3aca5dcf83a
xfburn,git@gitee.com:src-openeuler/xfburn.git,ad69aed202d8d2effdf16e9362cf8f3eaa381e43
xfce-polkit,git@gitee.com:src-openeuler/xfce-polkit.git,227820566da5b5bb923b6054460d11d8694a5064
xfce-theme-manager,git@gitee.com:src-openeuler/xfce-theme-manager.git,825c18d93f056e0de4b1e2c902d86133b3089c94
xfce4-appfinder,git@gitee.com:src-openeuler/xfce4-appfinder.git,94f5fe9956e9d1d67d762ee3bba1d46ca0789ad6
xfce4-battery-plugin,git@gitee.com:src-openeuler/xfce4-battery-plugin.git,2558e91c1d4715c249164a7aa1bb50ec11b4e66d
xfce4-calculator-plugin,git@gitee.com:src-openeuler/xfce4-calculator-plugin.git,f17875e2f4fd149e2ca7628ac6a92d03d42077ad
xfce4-clipman-plugin,git@gitee.com:src-openeuler/xfce4-clipman-plugin.git,e4fc15b017b7f4df469d35a56aa7a5d4a1addadf
xfce4-cpufreq-plugin,git@gitee.com:src-openeuler/xfce4-cpufreq-plugin.git,56e7ffad1aada9c4fb2ac91e5ef83e3fb070be35
xfce4-cpugraph-plugin,git@gitee.com:src-openeuler/xfce4-cpugraph-plugin.git,ac004e6d8a8b13ffa390d5b7f33d226694196177
xfce4-datetime-plugin,git@gitee.com:src-openeuler/xfce4-datetime-plugin.git,5c60479861cf0711861310a116943da9045dc75f
xfce4-dev-tools,git@gitee.com:src-openeuler/xfce4-dev-tools.git,58491f8c3104969170e0c9ba596f295eb2bf0ec0
xfce4-dict,git@gitee.com:src-openeuler/xfce4-dict.git,a3847cd43cc5a5b71bdbb68018b9bb243d48462b
xfce4-diskperf-plugin,git@gitee.com:src-openeuler/xfce4-diskperf-plugin.git,ff920472317a2063f5889ba07819767030da0029
xfce4-eyes-plugin,git@gitee.com:src-openeuler/xfce4-eyes-plugin.git,9b3fbd02ba9a66ad8af13830f34c6a271dfa3ac1
xfce4-fsguard-plugin,git@gitee.com:src-openeuler/xfce4-fsguard-plugin.git,f7dd94e089e44f41d60b6b985adc990b403bb86a
xfce4-genmon-plugin,git@gitee.com:src-openeuler/xfce4-genmon-plugin.git,deef0542b93272b9dbca886aefe20023cf1f8c18
xfce4-mailwatch-plugin,git@gitee.com:src-openeuler/xfce4-mailwatch-plugin.git,5ab2224a9c9d84fa1aac82559814c81555926747
xfce4-mount-plugin,git@gitee.com:src-openeuler/xfce4-mount-plugin.git,69400da09c6f445c76e65aaae8b1632dc00bd8bb
xfce4-mpc-plugin,git@gitee.com:src-openeuler/xfce4-mpc-plugin.git,5b563403cc16d1231b4bc560e8d6f9f678ca89be
xfce4-netload-plugin,git@gitee.com:src-openeuler/xfce4-netload-plugin.git,1a5c8fa5ba0be340f59c3449e6093c0f72efc508
xfce4-notes-plugin,git@gitee.com:src-openeuler/xfce4-notes-plugin.git,86956648ba67d061787a036b7b0954cba09e8090
xfce4-notifyd,git@gitee.com:src-openeuler/xfce4-notifyd.git,930553e85960d682c12bfd4ea3df38fd35d8b13f
xfce4-panel,git@gitee.com:src-openeuler/xfce4-panel.git,09904b1032efa4b4c54b1a1fc29d42ce60f8ce1f
xfce4-panel-profiles,git@gitee.com:src-openeuler/xfce4-panel-profiles.git,e8690c2f9ab8b7cdcb569b635f8f6777f5e1d71a
xfce4-places-plugin,git@gitee.com:src-openeuler/xfce4-places-plugin.git,09febe1fe02d539bff592cf34d4c1fb30b7eda91
xfce4-power-manager,git@gitee.com:src-openeuler/xfce4-power-manager.git,790a1ae55894b1dc8d0941b0959d99054284c6e9
xfce4-pulseaudio-plugin,git@gitee.com:src-openeuler/xfce4-pulseaudio-plugin.git,9bb79ff4765678a258f1b1aaa6e48b3f33f15656
xfce4-screensaver,git@gitee.com:src-openeuler/xfce4-screensaver.git,bdf49db650139e35b90aba340235e50518ce3374
xfce4-screenshooter,git@gitee.com:src-openeuler/xfce4-screenshooter.git,5443b741c3455f878803a0d0aa187c99d90797e8
xfce4-sensors-plugin,git@gitee.com:src-openeuler/xfce4-sensors-plugin.git,76f14a53d7659a5b38c8446a1835757a245a32eb
xfce4-session,git@gitee.com:src-openeuler/xfce4-session.git,eaab6e6009a31f843ea26aee093ba247c33867b0
xfce4-settings,git@gitee.com:src-openeuler/xfce4-settings.git,244566021e742d8c498f55bdb72ff69c32e1cde5
xfce4-smartbookmark-plugin,git@gitee.com:src-openeuler/xfce4-smartbookmark-plugin.git,deb9638ab79ee1371126d24d727442e60f305527
xfce4-statusnotifier-plugin,git@gitee.com:src-openeuler/xfce4-statusnotifier-plugin.git,2ba7c17a1780e178fd1b84d9547f3c7788e3a367
xfce4-systemload-plugin,git@gitee.com:src-openeuler/xfce4-systemload-plugin.git,e81191be6d5dcee9e6b69758fcc9c0bac29f3338
xfce4-taskmanager,git@gitee.com:src-openeuler/xfce4-taskmanager.git,f607c02f5bfd6cfe4f0ad344dc727acd56c810c6
xfce4-terminal,git@gitee.com:src-openeuler/xfce4-terminal.git,39ed66fd5f549e3f41647c63c00df386709f2933
xfce4-time-out-plugin,git@gitee.com:src-openeuler/xfce4-time-out-plugin.git,751e5dd993a9808d5543f8cb64c333f8af0b8e4a
xfce4-timer-plugin,git@gitee.com:src-openeuler/xfce4-timer-plugin.git,dbb17b01d808454e3a77f9713e4f57437feefd59
xfce4-vala,git@gitee.com:src-openeuler/xfce4-vala.git,ad8e99df45147a9f8f90db7c1b992ad76ef7a90a
xfce4-verve-plugin,git@gitee.com:src-openeuler/xfce4-verve-plugin.git,dc938f07d76a2bded4f276ed50786636c54b228c
xfce4-volumed-pulse,git@gitee.com:src-openeuler/xfce4-volumed-pulse.git,54a96edfda463e626bec617797f52df26a0fe1ee
xfce4-wavelan-plugin,git@gitee.com:src-openeuler/xfce4-wavelan-plugin.git,e4f8a631d6cb2679466c99dfc86a41b315d533ee
xfce4-weather-plugin,git@gitee.com:src-openeuler/xfce4-weather-plugin.git,3fe622963e8efab20739bc27990e88342e568735
xfce4-whiskermenu-plugin,git@gitee.com:src-openeuler/xfce4-whiskermenu-plugin.git,5d017248937cbaac1e653ed2b02874caf391d4ec
xfce4-xkb-plugin,git@gitee.com:src-openeuler/xfce4-xkb-plugin.git,85d4cffb8db7caeb9ccaeeb7c79cac973a52fc7a
xfconf,git@gitee.com:src-openeuler/xfconf.git,38ba63471fb157d35eab7aafaa170b4e807b4449
xfdashboard,git@gitee.com:src-openeuler/xfdashboard.git,8b9ae47b4aa07525db88e01bb8029b398d4c70ef
xfdesktop,git@gitee.com:src-openeuler/xfdesktop.git,644fd3f93b7a141b5e222fd3b316ad16198f8a69
xfwm4,git@gitee.com:src-openeuler/xfwm4.git,2f02d86fc4525f6f15d2087f789178a15da31f3e
xorg-x11-drv-synaptics,git@gitee.com:src-openeuler/xorg-x11-drv-synaptics.git,628881b770286d3767614d74713e1fd0858f2001
xsd,git@gitee.com:src-openeuler/xsd.git,2ca3a5168abe45dfa75ca4db7415f607a7601dac
yakuake,git@gitee.com:src-openeuler/yakuake.git,e3db85f40d34fe892b991c79e60bbd0676277414
you-get,git@gitee.com:src-openeuler/you-get.git,9709c2a9ff6d59e5c289416d57fec72661b770ee
zlog,git@gitee.com:src-openeuler/zlog.git,4d97cbf63e2ad58ff44b276262270b84f9190b13
zssh,git@gitee.com:src-openeuler/zssh.git,3df14143c74af6f90a991213e683f8b67a534841
